174696365	https://4d.rtvslo.si/arhiv/tv-informativni/174696365	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/2020/05/28/2020-05-28-040546-SLO2_part1_wide2.jpg	55:59	29. maj. 2020
174696285	https://4d.rtvslo.si/arhiv/tv-informativni/174696285	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/2020/05/28/2020-05-28-111334-SLO2_part1_wide2.jpg	27:26	28. maj. 2020
174696027	https://4d.rtvslo.si/arhiv/tv-informativni/174696027	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/2020/05/27/2020-05-27-122736-SLO2_part1_wide2.jpg	1:56:20	28. maj. 2020
174695712	https://4d.rtvslo.si/arhiv/tv-informativni/174695712	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/thumbnail/174695712/174695712_wide2.jpg	55:33	27. maj. 2020
174695430	https://4d.rtvslo.si/arhiv/tv-informativni/174695430	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/2020/05/25/2020-05-25-121120-SLO2_part1_wide2.jpg	1:07:21	26. maj. 2020
174694855	https://4d.rtvslo.si/arhiv/tv-informativni/174694855	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/thumbnail/174694855/174694855_wide2.jpg	28:00	25. maj. 2020
174694563	https://4d.rtvslo.si/arhiv/tv-informativni/174694563	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/thumbnail/174694563/174694563_wide2.jpg	58:35	22. maj. 2020
174694364	https://4d.rtvslo.si/arhiv/tv-informativni/174694364	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive04/Content/2020/05/20/2020-05-20-043244-SLO2_part1_wide2.jpg	1:53:49	21. maj. 2020
174693785	https://4d.rtvslo.si/arhiv/tv-informativni/174693785	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174693785/174693785_1_wide2.jpg	52:33	20. maj. 2020
174693756	https://4d.rtvslo.si/arhiv/tv-informativni/174693756	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/18/2020-05-18-115305-SLO3_wide2.jpg	44:18	19. maj. 2020
174693211	https://4d.rtvslo.si/arhiv/tv-informativni/174693211	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/15/2020-05-15-111251-SLO2_wide2.jpg	1:14:22	18. maj. 2020
174692924	https://4d.rtvslo.si/arhiv/tv-informativni/174692924	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/14/2020-05-14-112254-SLO2_wide2.jpg	1:10:33	15. maj. 2020
174692658	https://4d.rtvslo.si/arhiv/tv-informativni/174692658	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174692658/174692658_wide2.jpg	41:58	14. maj. 2020
174692371	https://4d.rtvslo.si/arhiv/tv-informativni/174692371	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174692371/174692371_wide2.jpg	1:16:04	13. maj. 2020
174692084	https://4d.rtvslo.si/arhiv/tv-informativni/174692084	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174692084/174692084_wide2.jpg	59:01	12. maj. 2020
174691483	https://4d.rtvslo.si/arhiv/tv-informativni/174691483	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/08/2020-05-08-120234-SLO2_part1_wide2.jpg	58:55	11. maj. 2020
174691212	https://4d.rtvslo.si/arhiv/tv-informativni/174691212	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/07/2020-05-07-120733-SLO2_part1_wide2.jpg	1:01:42	8. maj. 2020
174690974	https://4d.rtvslo.si/arhiv/tv-informativni/174690974	 Novinarska konferenca: Zdravko... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/06/2020-05-06-013241-SLO2_part1_wide2.jpg	2:15:25	7. maj. 2020
174690661	https://4d.rtvslo.si/arhiv/tv-informativni/174690661	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/05/2020-05-05-122403-SLO3_part1_wide2.jpg	50:00	6. maj. 2020
174690368	https://4d.rtvslo.si/arhiv/tv-informativni/174690368	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/05/04/2020-05-04-115156-SLO3_part1_wide2.jpg	37:16	5. maj. 2020
174689703	https://4d.rtvslo.si/arhiv/tv-informativni/174689703	 Novinarska konferenca vlade, prenos 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174689703/174689703_wide2.jpg	1:28:45	4. maj. 2020
174689578	https://4d.rtvslo.si/arhiv/tv-informativni/174689578	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/29/2020-04-29-091341-SLO3_wide2.jpg	3:26	30. apr. 2020
174689411	https://4d.rtvslo.si/arhiv/tv-informativni/174689411	 Nagovor premierja Janeza Janše o... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/29/2020-04-29-122414-SLO2_part1_wide2.jpg	59:59	29. apr. 2020
174689155	https://4d.rtvslo.si/arhiv/tv-informativni/174689155	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/28/2020-04-28-122355-SLO2_part1_wide2.jpg	1:04:24	29. apr. 2020
174688463	https://4d.rtvslo.si/arhiv/tv-informativni/174688463	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/04/24/2020-04-24-125605-SLO2_part1_wide2.jpg	1:49:34	28. apr. 2020
174688165	https://4d.rtvslo.si/arhiv/tv-informativni/174688165	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174688165/174688165_wide2.jpg	1:44:30	24. apr. 2020
