date,region.ce.todate,region.foreign.todate,region.kk.todate,region.kp.todate,region.kr.todate,region.lj.todate,region.mb.todate,region.ms.todate,region.ng.todate,region.nm.todate,region.po.todate,region.sg.todate,region.unknown.todate,region.za.todate,region.todate
2021-09-28,38164,958,11046,14451,30349,72684,43661,17021,15248,22448,7164,10348,1105,7728,292375
2021-09-29,38295,961,11087,14517,30462,72955,43859,17058,15277,22520,7181,10377,1111,7743,293403
2021-09-30,38435,961,11110,14588,30556,73176,44022,17088,15385,22592,7194,10404,1114,7751,294376
2021-10-01,38586,961,11136,14676,30642,73461,44194,17124,15409,22651,7217,10423,1121,7768,295369
2021-10-02,38611,961,11141,14683,30680,73580,44321,17166,15514,22686,7217,10442,1127,7773,295902
2021-10-03,38620,961,11147,14683,30692,73644,44423,17181,15515,22689,7218,10452,1128,7774,296127
2021-10-04,38810,961,11178,14763,30794,73863,44533,17216,15555,22768,7249,10490,1129,7798,297107
2021-10-05,39018,961,11225,14862,30871,74126,44703,17262,15665,22868,7275,10522,1135,7823,298316
2021-10-06,39161,961,11255,14909,30960,74409,44852,17295,15716,22935,7299,10537,1141,7855,299285
2021-10-07,39267,961,11286,14970,31038,74638,45003,17324,15750,22990,7316,10548,1148,7888,300127
2021-10-08,39379,961,11311,15028,31088,74876,45170,17357,15803,23062,7340,10571,1153,7911,301010
2021-10-09,39422,962,11318,15034,31125,74988,45305,17380,15874,23076,7348,10583,1158,7926,301499
2021-10-10,39432,962,11325,15035,31134,75039,45376,17398,15874,23079,7351,10595,1161,7926,301687
2021-10-11,39549,962,11367,15113,31237,75312,45515,17432,15894,23150,7396,10634,1166,7965,302692
2021-10-12,39703,963,11405,15230,31377,75630,45627,17501,15998,23239,7430,10651,1173,7994,303921
2021-10-13,39826,963,11435,15321,31468,75902,45878,17531,16045,23307,7455,10675,1180,8017,305003
2021-10-14,39936,963,11466,15418,31575,76217,46018,17599,16124,23379,7489,10695,1185,8044,306108
2021-10-15,40083,963,11526,15544,31672,76566,46300,17655,16208,23465,7518,10751,1196,8099,307546
2021-10-16,40141,963,11533,15555,31717,76759,46452,17689,16273,23503,7520,10769,1202,8102,308178
2021-10-17,40155,963,11541,15557,31730,76876,46579,17736,16283,23506,7520,10788,1205,8103,308542
2021-10-18,40383,963,11616,15747,31880,77330,46753,17786,16320,23653,7585,10831,1213,8154,310214
2021-10-19,40677,964,11675,15979,32066,77824,47069,17879,16488,23820,7629,10883,1223,8193,312369
2021-10-20,40858,964,11757,16181,32220,78309,47294,17970,16603,23914,7672,10969,1234,8276,314221
2021-10-21,41114,964,11798,16356,32417,78817,47606,18032,16674,24094,7708,11037,1247,8326,316190
2021-10-22,41380,964,11881,16574,32601,79358,48033,18120,16797,24233,7784,11111,1257,8369,318462
2021-10-23,41507,964,11895,16609,32751,79938,48285,18184,16931,24295,7796,11148,1265,8392,319960
2021-10-24,41531,964,11918,16616,32780,80132,48505,18252,17014,24301,7801,11185,1267,8402,320668
2021-10-25,41882,964,11975,16843,33029,80695,48751,18302,17196,24488,7861,11253,1278,8447,322964
2021-10-26,42306,965,12119,17127,33295,81553,49132,18421,17229,24727,8016,11352,1298,8562,326102
2021-10-27,42590,965,12180,17314,33526,82258,49563,18542,17488,24896,8098,11387,1310,8617,328734
2021-10-28,42972,967,12256,17502,33728,82998,49855,18663,17515,25083,8189,11447,1331,8745,331251
2021-10-29,43363,967,12372,17710,33983,83751,50366,18759,17721,25296,8252,11545,1341,8816,334242
2021-10-30,43531,967,12392,17737,34122,84248,50655,18890,17834,25448,8306,11552,1349,8875,335906
2021-10-31,43569,968,12425,17745,34214,84579,51065,18935,17959,25505,8307,11652,1355,8886,337164
2021-11-01,43637,968,12449,17753,34306,84896,51326,19118,18016,25566,8308,11685,1359,8913,338300
2021-11-02,44153,969,12597,18044,34618,85735,51605,19196,18237,25860,8490,11796,1376,9086,341762
2021-11-03,44659,969,12748,18414,35012,86774,52263,19383,18568,26311,8643,11878,1393,9265,346280
2021-11-04,45272,970,12896,18656,35340,87699,52673,19573,18824,26586,8825,11977,1417,9351,350059
2021-11-05,45789,970,13026,18857,35735,88542,53196,19760,19103,26834,8951,12055,1441,9464,353723
2021-11-06,46052,971,13098,18880,35910,89263,53665,19978,19188,26980,8957,12093,1453,9560,356048
2021-11-07,46098,972,13128,18881,36008,89644,54080,20092,19270,27017,8959,12144,1457,9586,357336
2021-11-08,46530,973,13311,19069,36303,90470,54514,20191,19400,27339,9181,12272,1470,9661,360684
2021-11-09,47149,975,13431,19354,36731,91484,55101,20430,19718,27739,9313,12371,1495,9876,365167
2021-11-10,47623,975,13607,19517,37055,92454,55686,20602,19871,28053,9391,12408,1510,9988,368740
2021-11-11,48023,977,13802,19669,37450,93268,56162,20840,20080,28329,9473,12498,1529,10076,372176
2021-11-12,48467,977,13943,19836,37803,94136,56880,21014,20316,28602,9507,12608,1545,10209,375843
2021-11-13,48670,977,14052,19859,38012,94890,57360,21161,20439,28739,9571,12660,1552,10270,378212
2021-11-14,48728,977,14110,19864,38195,95513,57884,21314,20523,28800,9577,12695,1560,10292,380032
2021-11-15,49231,981,14366,20116,38482,96482,58466,21401,20655,29207,9703,12762,1575,10375,383802
2021-11-16,49738,982,14576,20325,38948,97499,59148,21586,20874,29537,9864,12877,1592,10539,388085
2021-11-17,50161,982,14702,20462,39367,98436,59789,21720,21058,29890,9960,13004,1607,10614,391752
2021-11-18,50546,983,14966,20595,39668,99398,60372,21862,21208,30193,10055,13070,1622,10732,395270
2021-11-19,50899,983,15085,20732,40006,100214,61019,22008,21406,30440,10145,13127,1633,10812,398509
2021-11-20,51055,985,15239,20754,40142,100863,61554,22163,21489,30656,10148,13197,1645,10867,400757
2021-11-21,51097,985,15331,20778,40254,101198,62055,22205,21502,30761,10196,13228,1650,10907,402147
2021-11-22,51603,985,15466,20957,40599,102100,62490,22374,21601,31051,10338,13319,1668,10996,405547
2021-11-23,51945,986,15674,21114,40933,102816,62909,22551,21784,31388,10408,13411,1681,11090,408690
2021-11-24,52198,986,15883,21209,41236,103455,63437,22679,21865,31609,10477,13491,1694,11141,411360
2021-11-25,52408,986,15996,21303,41483,103993,63909,22828,21962,31851,10561,13517,1710,11220,413727
2021-11-26,52692,986,16140,21417,41723,104492,64272,22935,22062,32043,10597,13600,1717,11278,415954
2021-11-27,52811,988,16197,21447,41851,104846,64575,23076,22151,32191,10629,13645,1726,11302,417435
2021-11-28,52842,988,16263,21465,41955,105076,64876,23160,22173,32276,10660,13678,1731,11331,418474
2021-11-29,53252,988,16388,21591,42249,105719,65130,23229,22247,32547,10735,13758,1742,11384,420959
2021-11-30,53472,989,16507,21699,42425,106253,65489,23398,22401,32772,10776,13819,1755,11462,423217
2021-12-01,53704,990,16694,21795,42633,106751,65866,23486,22508,32950,10817,13882,1760,11509,425345
2021-12-02,53893,991,16770,21882,42803,107141,66133,23602,22564,33188,10858,13950,1768,11541,427084
2021-12-03,54085,991,16871,21976,42978,107607,66473,23712,22655,33383,10899,13989,1785,11588,428992
2021-12-04,54192,991,16904,22006,43064,107866,66719,23809,22735,33479,10901,14055,1791,11596,430108
2021-12-05,54211,991,16948,22023,43119,108085,66885,23896,22745,33544,10931,14091,1794,11620,430883
2021-12-06,54477,991,17014,22148,43310,108581,67138,23937,22838,33753,11000,14176,1805,11670,432838
2021-12-07,54630,992,17143,22241,43471,108959,67471,24052,22991,33929,11055,14209,1817,11730,434690
2021-12-08,54769,992,17220,22323,43650,109354,67771,24146,23085,34124,11087,14264,1823,11770,436378
2021-12-09,54877,992,17275,22416,43750,109657,67968,24226,23185,34268,11117,14338,1832,11801,437702
2021-12-10,55018,992,17366,22493,43898,110009,68180,24341,23249,34401,11149,14412,1840,11833,439181
2021-12-11,55075,992,17399,22526,43972,110211,68306,24408,23317,34489,11156,14432,1847,11837,439967
2021-12-12,55094,992,17434,22549,44006,110376,68495,24481,23328,34550,11171,14460,1847,11861,440644
2021-12-13,55268,992,17515,22644,44188,110762,68748,24531,23446,34724,11231,14544,1857,11910,442360
2021-12-14,55391,993,17580,22720,44327,111194,68947,24656,23541,34890,11257,14595,1860,11939,443890
2021-12-15,55510,993,17637,22794,44468,111496,69194,24772,23600,35005,11280,14660,1867,11960,445236
2021-12-16,55616,993,17708,22846,44615,111821,69375,24844,23682,35154,11307,14703,1872,11981,446517
2021-12-17,55712,993,17762,22916,44741,112168,69582,24959,23747,35266,11337,14732,1884,12005,447804
2021-12-18,55777,995,17787,22937,44831,112332,69726,25024,23811,35335,11339,14777,1891,12011,448573
2021-12-19,55797,995,17819,22950,44872,112508,69866,25082,23819,35373,11352,14811,1893,12022,449159
2021-12-20,55947,995,17885,23061,45032,112930,70051,25139,23937,35497,11402,14882,1902,12057,450717
2021-12-21,56058,997,17959,23139,45171,113175,70271,25211,24011,35649,11427,14916,1917,12071,451972
2021-12-22,56145,998,18012,23200,45292,113450,70438,25303,24076,35750,11452,14964,1923,12093,453096
2021-12-23,56245,1000,18072,23278,45406,113780,70646,25360,24136,35844,11474,15023,1934,12104,454302
2021-12-24,56340,1002,18099,23375,45529,114024,70799,25458,24174,35979,11484,15072,1940,12116,455391
2021-12-25,56385,1003,18136,23401,45578,114215,70879,25515,24265,36016,11494,15096,1946,12128,456057
2021-12-26,56414,1004,18167,23413,45633,114436,71012,25580,24314,36070,11495,15128,1951,12138,456755
2021-12-27,56603,1004,18232,23571,45781,114979,71209,25657,24410,36210,11566,15190,1963,12193,458568
